IAI(id) towaru,Kod producenta (ten z produktu prawdziwy),Opis Polski,Opis Niemiecki
zooart-17680-0,8595237013432,"Fitmin Purity Indoor 10kg Skład

Mięso z ryb (45% świeży śledź, 19% suszone mięso z ryb - dorsz, konger i sardynki, świeży łosoś 5%)
Ziemniaki farmerskie
Zielony groszek
Tłuszcz drobiowy
Pulpa buraczana
Drożdże browarniane
Jaja kurze
Tłoczony na zimno olej z łososia norweskiego
Siemię lniane
Lucerna 1,5%
Inaktywowane Saccharomyces cerevisiae
Czarna porzeczka 1%
Kompleks ziół (liście pokrzywy, liście mniszka lekarskiego, kwiaty rumianku, liście melisy 0,17%, kwiaty lipy drobnolistnej)
Korzeń cykorii
Jagody goji 0,2%
Algi słodkowodne Chlorella 0,05%
Juka shidigera 0,05%
Analiza Składu

Białko surowe (31%)
Oleje i tłuszcze surowe (17,5%)
Włókno surowe (2,8%)
Popiół surowy (6,7%)
Wapń (0,86%)
Fosfor (0,8%)
Sód (0,4%)
Dodatki Na 1 kg

Żelazo 156 mg (w postaci uwodnionego chelatu aminokwasowego żelaza)
Miedź 17 mg (w postaci uwodnionego chelatu aminokwasowego miedzi)
Mangan 43 mg (w postaci uwodnionego chelatu aminokwasowego manganu)
Cynk 131 mg (w postaci uwodnionego chelatu aminokwasowego cynku)
Selen 0,5 mg (selen organiczny wytwarzany przez szczep Saccharomyces cerevisiae CNCM I-3060)
Jod 2,8 mg (jod w postaci bezwodnego jodanu wapnia)
Witamina A (21700 j.m.)
Witamina D3 (1260 j.m.)
Witamina E (RRR-alfa-tokoferol) 260 mg
Witamina B1 14 mg
Witamina B2 26 mg
Witamina B6 17 mg
Witamina B12 170 µg
Witamina C (225 mg)
Niacynamid (130 mg)
Pantotenian wapnia (45 mg)
Kwas foliowy (4,7 mg)
Biotyna (1,1 mg)
Chlorek choliny (2 800 mg)
Tauryna (1320 mg)
Aminokwasy
DL-metionina (7 340 mg)
Przeciwutleniacze
Konserwanty
Dawkowanie

waga kota	dawka dzienna
2-3kg	40-60g
3-5kg	55-85g
5-7kg	80-110g
7-10kg	105-140g",
zooart-21147-0,8595237015160,"Fitmin Cat For Life Adult Beef 85g Skład

Mięso i produkty pochodzenia zwierzęcego (82% w filecikach, w tym 8% wołowiny)
Roślinne ekstrakty białkowe
Produkty pochodzenia roślinnego (0,4% inulina)
Substancje mineralne
Cukry
Analiza Składu

Wilgotność (82%)
Białko surowe (8,5%)
Oleje i tłuszcze surowe 4,5%
Popiół surowy (2%)
Włókno surowe (0,4%)
Dodatki Na 1 kg

Witamina D3 250 j.m
Witamina E 100 mg
Monohydrat siarczanu cynku (Zn) 10 mg
Tlenek manganu (Mn) 2 mg
Pięciowodny siarczan miedzi (Cu) 0,2 mg
Jodek potasu (I) 0,7 mg
Tauryna 450 mg
Biotyna 100 μg
Dawkowanie

Waga kota

Dzienna dawka

3 kg

200 g

5 kg

400 g

",
zooart-21150-0,8595237015177,"Fitmin Cat For Life Adult Chicken 85g Skład

Mięso i produkty pochodzenia zwierzęcego (82% w filecikach, w tym 8% kurczaka)
Roślinne ekstrakty białkowe
Produkty pochodzenia roślinnego (0,4% inulina)
Substancje mineralne
Cukry
Analiza Składu

Wilgotność (82%)
Białko surowe (8,5%)
Oleje i tłuszcze surowe (4,5%)
Popiół surowy (2%)
Włókno surowe (0,4%)
Dodatki Na 1 kg

Witamina D3 250 j.m.
Witamina E 100 mg
Monohydrat siarczanu cynku (Zn) 10 mg
Tlenek manganu (Mn) 2 mg
Pięciowodny siarczan miedzi (Cu) 0,2 mg
Jodek potasu (I) 0,7 mg
Tauryna 450 mg
Biotyna 100 μg
Dawkowanie

Waga kota

Dzienna dawka

3 kg

200 g

5 kg

400 g

",
zooart-21152-0,8595237015153,"Fitmin Cat For Life Kitten Chicken 85g Skład

Mięso i produkty pochodzenia zwierzęcego (82% w filecikach, w tym 8% kurczaka)
Roślinne ekstrakty białkowe
Produkty pochodzenia roślinnego (0,4% inulina)
Substancje mineralne
Cukry
Analiza Składu

Wilgotność (82%)
Białko surowe (9,5%)
Oleje i tłuszcze surowe (6%)
Popiół surowy (1,7%)
Włókno surowe (0,3 %)
Wapń (0,27%)
Dodatki Na 1 kg

Witamina D3 250 j.m.
Witamina E 100 mg
Monohydrat siarczanu cynku (Zn) 10 mg
Tlenek manganu (Mn) 2 mg
Pięciowodny siarczan miedzi (Cu) 0,2 mg
Jodek potasu (I) 0,7 mg
Tauryna 450 mg
Biotyna 100 μg
Dawkowanie

Waga dorosłego kota

Dzienna dawka

3 kg

200 g

5 kg

400 g

",
zooart-21154-0,8595237015184,"Fitmin Cat For Life Sterilized Salmon 85g Skład

Mięso i produkty pochodzenia zwierzęcego (74% w filecikach)
Ryby i produkty uboczne z ryb (8% łososia w filecikach)
Roślinne ekstrakty białkowe
Produkty pochodzenia roślinnego (0,4% inulina)
Substancje mineralne
Cukry
Analiza Składu

Wilgotność (82%)
Białko surowe (9%)
Oleje i tłuszcze surowe (3%)
Popiół surowy (1,9%)
Włókno surowe (1%)
Dodatki Na 1 kg

Witamina D3 250 j.m
Witamina E 100 mg
Monohydrat siarczanu cynku (Zn) 10 mg
Tlenek manganu (Mn) 2 mg
Pięciowodny siarczan miedzi (Cu) 0,2 mg
Jodek potasu (I) 0,7 mg
Tauryna 450 mg
Biotyna 100 μg
Dawkowanie

Waga kota

Dzienna dawka

3 kg

200 g

5 kg

400 g

",
zooart-25191-0,8595237016075,"Fitmin Purity Mini Adult Grainfree Beef 4kg Skład

Mięso (50% świeże mięso wołowe, 22% suszone mięso wołowe, 3% wątroba wieprzowa)
Ziemniaki
Groszek 15,5%
Tłuszcz drobiowy
Błonnik buraczany
Szpinak 2,5%
Siemię lniane
Drożdże piwne
Tłoczony na zimno olej z łososia norweskiego (konserwowany tokoferolami)
Jabłka 1%
Kompleks ziołowy 1% (liście pokrzywy zwyczajnej i melisy lekarskiej, liście mniszka lekarskiego 0,23%, kwiat rumianku pospolitego i lipy robnolistnej)
Lucerna 1%
Dynia 0,5%
Składniki mineralne
Grzyb shiitake 0,4%
Korzeń cykorii
Żurawina 0,2%
Nasiona ostropestu
Glukozamina
Juka
Siarczan chondroityny
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Białko surowe 25,3%
Oleje i tłuszcze surowe 16,6%
Włókno surowe 4,2%
Popiół surowy 7,7%
Wapń 1,27%
Fosfor 0,85%
Dodatki Na 1 kg

Żelazo 153 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat oraz monohydrat siarczanu żelaza)
Miedź 19 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat oraz pentahydrat siarczanu miedzi)
Mangan 38 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat oraz tlenek manganu)
Cynk 169 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,2 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,6 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 17200 j.m
Wit. D3 1300 j.m
Wit. E (RRR-alfa-tokoferol) 300 mg
Niacynamid 67 mg
Wit. B1 7 mg
Wit. B2 10 mg
Wit. B6 9 mg
Wit. B12 155 µg
Wit. C 300 mg
Pantotenian wapnia 24 mg
Kwas foliowy 0,9 m
Biotyna 0,5 mg
Chlorek choliny 910 mg
L-karnityna 140 mg
Dawkowanie

waga psa	dawka dzienna
1,5-2,5kg	45-55g
2,5-5kg	50-90g
5-7,5kg	80-125g
7,5-10kg	120-150g
10-12,5kg	140-165g
12,5-15kg	160-210g",
zooart-25192-0,8595237015955,"Fitmin Purity Semimoist Rabbit, Lamb & Rice 4kg Skład

Mięso (21% świeże mięso jagnięce, 14% świeże mięso królika, 11,5% suszona ryba, 11,2% suszone mięso jagnięce, 2,8% świeży łosoś, 2,8% wątroba wieprzowa)
Ryż 25%
Tłuszcz drobiowy
Błonnik buraczany
Jabłka 1,9%
Drożdże piwne
Lucerna
Jaja kurze
Olej z łososia (konserwowany tokoferolami)
Kompleks ziołowy 0,93% (liście pokrzywy zwyczajnej i melisy lekarskiej,liście mniszka lekarskiego 0,21%, kwiat rumianku pospolitego i lipy drobnolistnej)
Czarna porzeczka 0,93%
Minerały
Grzyb shiitake 0,37%
Korzeń cykorii
Chlorella
Juka
Glukozamina
Siarczan chondroityny
Pietruszka zwyczajna 0,018%
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Wilgotność 17%
Białko surowe 24,6%
Oleje i tłuszcze surowe 13,6%
Włókno surowe 2,3%
Popiół surowy 6,7%
Wapń 1,35%
Fosfor 1%
Dodatki Na 1 kg

Żelazo 163 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 20 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 38 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 156 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,4 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,2 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 15800 j.m
Wit. D3 1200 j.m
Wit. E (RRR-alfa-tokoferol) 215 mg
Niacynamid 65 mg
Wit. B1 5 mg
Wit. B2 10,7 mg
Wit. B6 7 mg
Wit. B12 170 µg
Wit. C 300 mg
Pantotenian wapnia 20 mg
Kwas foliowy 1 mg
Biotyna 0,5 mg
Chlorek choliny 300 mg
Dawkowanie

waga psa	dawka dzienna
1,5-2,5kg	45-55g
2,5-5kg	50-100g
5-10kg	90-160g
10-15kg	150-250g
15-20kg	240-320g
20-30kg	300-420g
30-40kg	400-540g
40-50kg	520-650g
50-60kg	630-750g
60-70kg	730-850g
70-80kg	830-950g",
zooart-25193-0,8595237016051,"Fitmin Purity Adult Grainfree Beef 12kg Skład

Mięso (50% świeże mięso wołowe, 20,4% suszone mięso wołowe, 3% wątroba wieprzowa)
Ziemniaki
Groszek 15,5%
Tłuszcz drobiowy
Błonnik buraczany
Siemię lniane
Szpinak 2%
Drożdże piwne
Tłoczony na zimno olej z łososia norweskiego (konserwowany tokoferolami)
Jabłka 1%
Kompleks ziołowy 1% (liście pokrzywy zwyczajnej melisy lekarskiej, liście mniszka lekarskiego 0,23%, kwiat rumianku pospolitego i lipy drobnolistnej)
Lucerna 1%
Składniki mineralne
Dynia 0,5%
Grzyb shiitake 0,4%
Korzeń cykorii
Żurawina 0,1%
Nasiona ostropestu
Glukozamina
Juka
Siarczan chondroityny
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Surowe białko 24,3%
Surowe oleje i tłuszcze 16,4%
Surowy błonnik 4,1%
Surowy popiół 7,5%
Wapń 1,2%
Fosfor 0,88%
Dodatki Na 1 kg

Żelazo 154 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat oraz monohydrat siarczanu żelaza)
Miedź 19 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat oraz pentahydrat siarczanu miedzi)
Mangan 38 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat oraz tlenek manganu)
Cynk 170 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,2 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,6 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 17200 j.m
Wit. D3 1300 j.m
Wit. E (RRR-alfa-tokoferol) 300 mg
Niacynamid 70 mg
Wit. B1 7 mg
Wit. B2 11 mg
Wit. B6 9 mg
Wit. B12 150 µg
Wit. C 300 mg
Pantotenian wapnia 25 mg
Kwas foliowy 0,9 mg
Biotyna 0,5 mg
Chlorek choliny 950 mg
L-karnityna 140 mg
Wyciąg z rozmarynu 100 mg
Naturalny środek konserwujący
Przeciwutleniacz
Dawkowanie 

waga psa	dawka dzienna
10-15kg	140-210g
15-20kg	200-275g
20-30kg	265-385g
30-40kg	365-495g
40-50kg	475-585g
50-60kg	565-675g
60-70kg	655-765g
70-80kg	745-855g",
zooart-25194-0,8595237015993,"Fitmin Purity Adult Fish, Venison & Rice 12kg Skład

Mięso (35% świeża dziczyzna, 16,2% suszona ryba, 3,6% suszone mięso jagnięce, 3% wątroba wieprzowa, 2% śledź świeży)
Ryż 33%
Tłuszcz drobiowy
Ryż pełnoziarnisty 7%
Błonnik buraczany
Siemię lniane
Drożdże piwne
Jabłka 2,2%
Tłoczony na zimno olej z łososia norweskiego (konserwowany tokoferolami)
Lucerna
Inaktywowane drożdże szczepu Saccharomyces cerevisiae
Kompleks ziołowy 1% (liście pokrzywy zwyczajnej i melisy lekarskiej, liście mniszka lekarskiego 0,23%, kwiat rumianku pospolitego i lipy drobnolistnej)
Jaja kurze
Szpinak 0,4%
Grzyb shiitake 0,4%
Korzeń cykorii
Nasiona ostropestu
Dynia 0,1%
Chrząstka rekina
Juka
Glukozamina
Siarczan chondroityny
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Białko surowe 26,7%
Oleje i tłuszcze surowe 16%
Włókno surowe 2,9%
Popiół surowy 6,8%
Wapń 1,2%
Fosfor 1%
Dodatki Na 1 kg

Żelazo 192 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 21 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 42 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 162 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,5 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,5 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 17000 j.m
Wit. D3 1250 j.m
Wit. E (RRR-alfa-tokoferol) 235 mg
Niacynamid 70 mg
Wit. B1 5,5 mg
Wit. B2 11 mg
Wit. B6 8,7 mg
Wit. B12 195 µg
Wit. C 300 mg
Pantotenian wapnia 20 mg
Kwas foliowy 1 mg
Biotyna 2,3 mg
Chlorek choliny 1000 mg
Dawkowanie

waga psa	dawka dzienna
1,5-2,5kg	40-50g
2,5-5kg	45-85g
5-10kg	75-150g
10-15kg	140-220g
15-20kg	210-270g
20-30kg	260-380g
30-40kg	360-490g
40-50kg	470-580g
50-60kg	560-670g
60-70kg	650-760g
70-80kg	740-850g",
zooart-25195-0,8595237016037,"Fitmin Purity Puppy Grainfree Fish 12kg Skład

Mięso (25% świeży śledź, 25% świeża jagnięcina, 16% mięso z ryby suszone, 10% jagnięcina suszona, 3% wątroba wieprzowa)
Ziemniaki farmerskie
15,3% groszek
Tłuszcz drobiowy
Pulpa buraczana
Drożdże piwne
Siemię lniane
Jabłka
Olej z łososia norweskiego tłoczony na zimno (poddany obróbce tokoferolami)
1% kompleks ziołowy (0,23% ziele pokrzywy zwyczajnej i melisy lekarskiej, liście mniszka lekarskiego, kwiaty rumianku pospolitego i lipy drobnolistnej)
0,8% czarna porzeczka
0,5% dynia
0,4% grzyby shiitake
Korzeń cykorii
Nasiona ostropestu plamistego
Juka
0,05% imbir
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Białko surowe 30%
Oleje i tłuszcze surowe 20,5%
Włókno surowe 3%
Popiół surowy 6,5%
Wapń 1,35%
Fosfor 1%
Dodatki Na 1 kg

Żelazo 171 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 22 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 39 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 168 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,5 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,4 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 16200 j.m
Wit. D3 1265 j.m
Wit. E (RRR-alfa-tokoferol) 240 mg
Niacynamid 85 mg
Wit. B1 6,5 mg
Wit. B2 12 mg
Wit. B6 10 mg
Wit. B12 210 µg
Wit. C 300 mg
Pantotenian wapnia 27 mg
Kwas foliowy 1 mg
Biotyna 0,5 mg
Chlorek choliny 1750 mg
Wyciąg z rozmarynu 100 mg
Naturalny środek konserwujący
Przeciwutleniacz
Dawkowanie

waga dorosłego psa	wiek szczeniaka / dawka dzienna
6-12 tygodni	3-4 miesiące	5-7 miesięcy	8-12 miesięcy	13-18 miesięcy
1,5- 2,5kg	30-45g	40-50g	40-55g	dorosły pies	dorosły pies
2,5- 5kg	40-70g	45-90g	45-100g	dorosły pies	dorosły pies
5-10kg	60-120g	80-145g	90-170g	95-175g	dorosły pies
10-15kg	110-150g	135-190g	160-220g	165-225g	dorosły pies
15-20kg	140-200g	180-220g	210-280g	215-280g	dorosły pies
20-30kg	190-260g	200-350g	260-390g	270-390g	270-390g
30-40kg	240-300g	330-430g	370-480g	370-500g	370-500g
40-50kg	280-350g	410-500g	460-560g	480-600g	480-590g
50-60kg	330-390g	480-540g	540-630g	580-690g	570-680g
60-70kg	360-430g	510-590g	610-790g	670-790g	650-770g
70-80kg	400-480g	560-650g	760-850g	760-870g	740-850g",
zooart-25196-0,8595237015979,"Fitmin Purity Puppy Lamb, Salmon & Rice 12kg Skład

Mięso (40% świeże mięso jagnięce, 15% suszone mięso jagnięce, 11% suszona ryba, 3% wątroba jagnięca, 1,5% świeże mięso łososia)
Ryż 23%
Tłuszcz drobiowy
Ryż pełnoziarnisty 6%
Błonnik buraczany
Siemię lniane
Drożdże piwne
Ziemniaki
Jabłka 2,2%
Tłoczony na zimno olej z łososia norweskiego (konserwowany tokoferolami)
Lucerna
Inaktywowane drożdże szczepu Saccharomyces cerevisiae
Kompleks ziołowy 1% (liście pokrzywy zwyczajnej i melisy lekarskiej, liście mniszka lekarskiego, kwiat rumianku pospolitego 0,16% i lipy drobnolistnej)
Jaja kurze
Grzyb shiitake 0,4%
Korzeń cykorii
Nasiona ostropestu
Pietruszka zwyczajna 0,05%
Jagody goji 0,05%
Juka
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Białko surowe 30%
Oleje i tłuszcze surowe 19,5%
Włókno surowe 2,8%
Popiół surowy 7,4%
Wapń 1,6%
Fosfor 1,15%
Dodatki Na 1 kg

Żelazo 192 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 21 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 42 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 162 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,5 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,5 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 17000 j.m
Wit. D3 1250 j.m
Wit. E (RRR-alfa-tokoferol) 235 mg
Niacynamid 70 mg
Wit. B1 5,5 mg
Wit. B2 11 mg
Wit. B6 8,7 mg
Wit. B12 195 µg
Wit. C 300 mg
Pantotenian wapnia 20 mg
Kwas foliowy 1 mg
Biotyna 2,3 mg
Chlorek choliny 1000 mg
Dawkowanie

waga dorosłego psa	wiek szczeniaka / dawka dzienna
6-12 tygodni	3-4 miesiące	5-7 miesięcy	8-12 miesięcy	13-18 miesięcy
1,5- 2,5kg	30-45g	40-50g	40-50g	dorosły pies	dorosły pies
2,5- 5kg	40-80g	45-100g	45-105g	dorosły pies	dorosły pies
5-10kg	75-120g	90-150g	95-170g	90-180g	dorosły pies
10-15kg	110-160g	140-190g	160-230g	170-240g	dorosły pies
15-20kg	150-210g	180-230g	220-290g	230-290g	dorosły pies
20-30kg	200-280g	210-360g	270-400g	280-400g	300-400g
30-40kg	260-330g	340-440g	380-490g	380-510g	380-500g
40-50kg	310-370g	420-510g	470-570g	490-610g	480-600g
50-60kg	350-410g	490-560g	550-650g	590-700g	580-690g
60-70kg	380-450g	530-610g	620-810g	670-800g	660-790g
70-80kg	420-510g	590-680g	780-880g	770-900g	760-880g",
zooart-25197-0,8595237016099,"Fitmin Purity Senior Grainfree Light Lamb 12kg Skład

Mięso (50% świeże mięso jagnięce, 17,5% suszone mięso jagnięce, 3% wątroba jagnięca)
Ziemniaki
Groszek 15,5%
Błonnik buraczany
Tłuszcz drobiowy
Jabłka 3%
Siemię lniane
Drożdże piwne
Tłoczony na zimno olej z łososia norweskiego (konserwowany tokoferolami)
Kompleks ziołowy 1% (liście pokrzywy zwyczajnej i melisy lekarskiej 0,16%
Liście mniszka lekarskiego
Kwiat rumianku pospolitego i lipy drobnolistnej)
Lucerna
Dynia 0,5%
Czarna porzeczka 0,4%
Grzyb shiitake 0,4%
Korzeń cykorii
Szpinak
Psyllium
Nasiona ostropestu
Glukozamina
Siarczan chondroityny
Juka
Dzika róża 0,01%
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Surowe białko 23,3%
Oleje i tłuszcze surowe 11,4%
Włókno surowe 4%
Popiół surowy 6,8%
Wapń 1,5%
Fosfor 0,9%
Dodatki Na 1 kg

Żelazo 192 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 21 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 42 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 162 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,5 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,5 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 17000 j.m
Wit. D3 1250 j.m
Wit. E (RRR-alfa-tokoferol) 235 mg
Niacynamid 70 mg
Wit. B1 5,5 mg
Wit. B2 11 mg
Wit. B6 8,7 mg
Wit. B12 195 µg
Wit. C 300 mg
Pantotenian wapnia 20 mg
Kwas foliowy 1 mg
Biotyna 2,3 mg
Chlorek choliny 1000 mg
Dawkowanie

waga psa	dawka dzienna
pies senior	dorosły pies z nadwagą lub tendencja do tycia
1,5-2,5kg	35-45g	30-40g
2,5-5kg	40-80g	35-75g
5-10kg	70-150g	65-135g
10-15kg	140-200	125-190g
15-20kg	190-260g	180-240g
20-30kg	240-360g	230-320g
30-40kg	340-460g	300-410g
40-50kg	400-540g	400-490g
50-60kg	510-620g	460-560g
60-70kg	590-700g	530-630g
70-80kg	670-780g	600-700g",
zooart-25342-0,8595237015986,"Fitmin Purity Adult Rice Fish&Venison 2kg Skład

Mięso (35% świeża dziczyzna, 16,2% suszona ryba, 3,6% suszone mięso jagnięce, 3% wątroba wieprzowa, 2% śledź świeży)
Ryż 33%
Tłuszcz drobiowy
Ryż pełnoziarnisty 7%
Błonnik buraczany
Siemię lniane
Drożdże piwne
Jabłka 2,2%
Tłoczony na zimno olej z łososia norweskiego (konserwowany tokoferolami)
Lucerna
Inaktywowane drożdże szczepu Saccharomyces cerevisiae
Kompleks ziołowy 1% (liście pokrzywy zwyczajnej i melisy lekarskiej, liście mniszka lekarskiego 0,23%, kwiat rumianku pospolitego i lipy drobnolistnej)
Jaja kurze
Szpinak 0,4%
Grzyb shiitake 0,4%
Korzeń cykori
Nasiona ostropestu
Dynia 0,1%
Chrząstka rekina
Juka
Glukozamina
Siarczan chondroityny
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Białko surowe 26,7%
Oleje i tłuszcze surowe 16%
Włókno surowe 2,9%
Popiół surowy 6,8%
Wapń 1,2%
Fosfor 1%
Dodatki Na 1 kg

Żelazo 192 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 21 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 42 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 162 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,5 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,5 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 17000 j.m
Wit. D3 1250 j.m
Wit. E (RRR-alfa-tokoferol) 235 mg
Niacynamid 70 mg
Wit. B1 5,5 mg
Wit. B2 11 mg
Wit. B6 8,7 mg
Wit. B12 195 µg
Wit. C 300 mg
Pantotenian wapnia 20 mg
Kwas foliowy 1 mg
Biotyna 2,3 mg
Chlorek choliny 1000 mg
Dawkowanie

waga psa	dawka dzienna
1,5-2,5kg	40-50g
2,5-5kg	45-85g
5-10kg	75-150g
10-15kg	140-220g
15-20kg	210-270g
20-30kg	260-380g
30-40kg	360-490g
40-50kg	470-580g
50-60kg	560-670g
60-70kg	650-760g
70-80kg	740-850g",
zooart-25344-0,8595237015948,"Fitmin Purity Rice Semimoist Rabbit&Lamb 800g Skład

Mięso (21% świeże mięso jagnięce, 14% świeże mięso królika, 11,5% suszona ryba, 11,2% suszone mięso jagnięce, 2,8% świeży łosoś, 2,8% wątroba wieprzowa)
Ryż 25%
Tłuszcz drobiowy
Błonnik buraczany
Jabłka 1,9%
Drożdże piwne
Lucerna
Jaja kurze
Olej z łososia (konserwowany tokoferolami)
Kompleks ziołowy 0,93% (liście pokrzywy zwyczajnej i melisy lekarskiej, liście mniszka lekarskiego 0,21% kwiat rumianku pospolitego i lipy drobnolistnej)
Czarna porzeczka 0,93%
Minerały
Grzyb shiitake 0,37%
Korzeń cykorii
Chlorella
Juka
Glukozamina
Siarczan chondroityny
Pietruszka zwyczajna 0,018%
Kompleks naturalnych przeciwutleniaczy
Analiza Składu

Wilgotność 17%
Białko surowe 24,6%
Oleje i tłuszcze surowe 13,6%
Włókno surowe 2,3%
Popiół surowy 6,7%
Wapń 1,35%
Fosfor 1%
Dodatki Na 1 kg

Żelazo 163 mg (uzupełnione o chelat żelazowo-aminokwasowy hydrat)
Miedź 20 mg (uzupełniona o chelat miedziowo-aminokwasowy hydrat)
Mangan 38 mg (uzupełniony o chelat manganowo-aminokwasowy hydrat)
Cynk 156 mg (uzupełniony o chelat cynkowo-aminokwasowy hydrat oraz tlenek cynku)
Selen 0,4 mg (uzupełniony o formę organiczną selenu produkowaną przez Saccharomyces cerevisiae CNCM I-3060)
Jod 3,2 mg (uzupełniony o jodan wapnia bezwodny)
Wit. A 15800 j.m
Wit. D3 1200 j.m
Wit. E (RRR-alfa-tokoferol) 215 mg
Niacynamid 65 mg
Wit. B1 5 mg
Wit. B2 10,7 mg
Wit. B6 7 mg
Wit. B12 170 µg
Wit. C 300 mg
Pantotenian wapnia 20 mg
Kwas foliowy 1 mg
Biotyna 0,5 mg
Chlorek choliny 300 mg
Wyciąg z rozmarynu 100 mg
Naturalny środek konserwujący
Przeciwutleniacz
Dawkowanie

waga psa	dawka dzienna
1,5-2,5kg	45-55g
2,5-5kg	50-100g
5-10kg	90-160g
10-15kg	150-250g
15-20kg	240-320g
20-30kg	300-420g
30-40kg	400-540g
40-50kg	520-650g
50-60kg	630-750g
60-70kg	730-850g
70-80kg	830-950g",
